Open,High,Low,Close,Volume
1184400,1184500,1184400,1184499,1009
1184410,1184500,1184400,1184499,1456
1184500,1184500,1184400,1184400,3513
1184400,1184400,1184200,1184250,3579
1184250,1184300,1184250,1184299,1985
1184300,1184400,1184300,1184400,1522
1184475,1184500,1184441,1184500,420
1184499,1184500,1184449,1184473,2489
1184450,1184450,1184450,1184450,110
1184400,1184499,1184350,1184475,845
1184400,1184500,1184300,1184500,6231
1184400,1184499,1184400,1184499,839
1184450,1184500,1184350,1184500,2094
1184410,1184500,1184400,1184400,422
1184410,1184500,1184400,1184400,1152
1184575,1184599,1184400,1184499,375
1184446,1184499,1184322,1184499,612
1184420,1184420,1184400,1184420,2009
1184400,1184499,1184300,1184499,366
1184500,1184500,1184438,1184438,3903
1184400,1184499,1184400,1184438,720
1184499,1184500,1184489,1184499,280
1184490,1184500,1184417,1184417,2661
1184400,1184490,1184400,1184450,3492
1184500,1184500,1184450,1184450,2115
1184600,1184900,1184500,1184800,17055
1184400,1185000,1184400,1185000,3041
1184400,1185000,1184400,1185000,2563
1184947,1185300,1184901,1185200,10114
1185300,1185400,1185240,1185266,5301
1185400,1185400,1185280,1185400,638
1185300,1185400,1185238,1185238,1254
1185400,1185400,1185200,1185200,241
1185200,1185400,1185200,1185264,4081
1185251,1185400,1185251,1185400,2037
1185400,1185400,1185100,1185150,6300
1185100,1185200,1185100,1185199,765
1185100,1185189,1185100,1185189,1230
1185100,1185190,1185100,1185190,2600
1185200,1185700,1185100,1185640,10714
1185699,1185700,1185601,1185650,937
1185700,1185700,1185200,1185650,541
1185600,1185699,1185500,1185600,4115
1185600,1185700,1185600,1185600,1419
1185560,1185560,1185522,1185522,130
1185525,1185637,1185525,1185637,432
1185649,1185649,1185600,1185600,2850
1185575,1185700,1185500,1185700,14477
1185700,1185700,1185600,1185699,2982
1185675,1185800,1185600,1185800,4155
1185700,1185720,1185600,1185700,1901
1185629,1185800,1185629,1185790,2920
1185800,1185900,1185710,1185900,3911
1185900,1185900,1185800,1185850,2600
1185899,1185900,1185800,1185800,3500
1185800,1185850,1185700,1185800,10410
1185800,1185800,1185700,1185800,2006
1185800,1185800,1185700,1185701,1282
1185700,1185900,1185700,1185900,6816
1185800,1185900,1185800,1185899,8844
1185855,1185855,1185800,1185800,1130
1185800,1185899,1185650,1185650,8293
1185700,1185750,1185667,1185667,3485
1185700,1185700,1185600,1185700,2065
1185700,1185800,1185699,1185799,615
1185701,1185800,1185700,1185701,1642
1185800,1185900,1185800,1185850,2675
1185900,1185900,1185801,1185801,1454
1185900,1185900,1185850,1185850,335
1185800,1185900,1185800,1185900,5359
1186000,1186000,1185854,1185900,3344
1185900,1186000,1185800,1185800,1642
1185980,1186000,1185800,1185800,1086
1186000,1186000,1185900,1185900,1225
1185953,1186000,1185800,1185990,10716
1185900,1186000,1185800,1185910,3200
1185901,1186000,1185900,1185900,6185
1186050,1186350,1185990,1186250,9226
1186240,1186400,1186240,1186300,1470
1186280,1186300,1186100,1186300,1833
1186300,1186400,1186200,1186248,9284
1186248,1186248,1186000,1186100,4285
1185900,1186100,1185900,1185900,514
1186099,1186100,1186070,1186083,808
1186028,1186050,1186020,1186050,7600
1186100,1186100,1186000,1186000,331
1186000,1186000,1185801,1185801,3106
1185899,1185900,1185700,1185750,9480
1185700,1185800,1185700,1185750,2600
1185799,1185800,1185700,1185750,7485
1185800,1185801,1185800,1185801,532
1185800,1185900,1185800,1185899,1213
1185889,1186000,1185850,1186000,1080
1185900,1186000,1185900,1185900,1953
1185937,1186000,1185900,1185970,7201
1185900,1185910,1185900,1185910,300
1186000,1186000,1185901,1185901,3093
1185999,1186000,1185900,1185995,1238
1186000,1186000,1185938,1185999,1225
1185962,1186000,1185900,1185901,6312
1185975,1186099,1185900,1185900,5685
1185990,1185990,1185901,1185901,140
1186000,1186000,1186000,1186000,60
1186000,1186000,1186000,1186000,100
1185900,1186000,1185800,1185900,3775
1185800,1185899,1185800,1185800,1265
1185775,1185900,1185775,1185899,250
1185800,1185900,1185754,1185850,1306
1185800,1185873,1185800,1185873,260
1185800,1185900,1185800,1185900,1628
1185900,1185900,1185845,1185900,3423
1185950,1185970,1185950,1185970,130
1185950,1186000,1185921,1185999,360
1185900,1186000,1185900,1185975,927
1186000,1186000,1185999,1185999,114
1186000,1186050,1185900,1186050,5983
1186050,1186175,1186010,1186075,4024
1186053,1186100,1186000,1186100,4485
1186100,1186200,1186000,1186050,6202
1186200,1186200,1186200,1186200,700
1186200,1186300,1186101,1186300,3845
1186275,1186275,1186238,1186238,1968
1186262,1186262,1186130,1186238,5540
1186300,1186300,1186000,1186173,2170
1186189,1186189,1186100,1186100,230
1186000,1186200,1186000,1186200,1253
1186200,1186200,1186000,1186060,2749
1186100,1186100,1186099,1186099,8
1186025,1186099,1186000,1186075,2291
1186050,1186050,1186050,1186050,1900
1186100,1186100,1186000,1186050,4850
1186050,1186100,1185900,1185999,2689
1186000,1186090,1185900,1186090,2497
1186099,1186099,1186025,1186075,175
1186000,1186070,1186000,1186000,1148
1185999,1185999,1185725,1185725,3605
1185738,1185790,1185700,1185773,1665
1185800,1185800,1185750,1185773,325
1185750,1185750,1185400,1185450,15243
1185453,1185700,1185400,1185700,1565
1185500,1185650,1185500,1185599,2818
1185500,1185500,1185450,1185450,1100
1185500,1185550,1185400,1185480,1463
1185325,1185499,1185325,1185400,518
1185400,1185500,1185375,1185500,5509
1185499,1185499,1185400,1185400,125
1185350,1185400,1185200,1185200,1240
1185300,1185300,1185200,1185300,4088
1185200,1185300,1185100,1185150,4858
1185300,1185300,1185000,1185000,1000
1185010,1185100,1185010,1185100,1038
1185100,1185100,1185000,1185099,185
1185000,1185050,1184700,1184989,11851
1184900,1185100,1184700,1184950,1234
1184999,1185000,1184900,1184900,2135
1184999,1184999,1184900,1184950,2375
1184938,1185050,1184900,1185037,3573
1185000,1185100,1185000,1185100,2819
1185100,1185500,1185099,1185300,8248
1185450,1185501,1185450,1185501,400
1185568,1185599,1185390,1185427,2065
1185400,1185500,1185353,1185353,1144
1185400,1185400,1185362,1185362,387
1185400,1185800,1185300,1185700,4978
1185700,1185700,1185410,1185599,712
1185600,1185660,1185600,1185600,567
1185600,1185600,1185456,1185600,1688
1185599,1185599,1185500,1185500,500
1185600,1185600,1185600,1185600,50
1185500,1185500,1185400,1185500,2032
1185400,1185400,1185350,1185350,841
1185499,1185499,1185200,1185201,893
1185215,1185298,1185166,1185298,6283
1185280,1185280,1185280,1185280,1
1185200,1185299,1185200,1185299,980
1185210,1185299,1185210,1185299,325
1185200,1185299,1185000,1185200,1332
1185000,1185000,1184900,1184999,2791
1185200,1185200,1184900,1184900,1010
1184900,1184900,1184870,1184900,2894
1184900,1184900,1184799,1184800,880
1184870,1184870,1184701,1184813,353
1184800,1184900,1184701,1184900,605
1184900,1184900,1184750,1184800,576
1184837,1184900,1184817,1184817,2319
1184875,1184900,1184800,1184850,2110
1184850,1184850,1184850,1184850,200
1184830,1185300,1184800,1185170,8709
1185100,1185100,1184902,1184902,4938
1185000,1185000,1184900,1185000,1303
1185000,1185070,1185000,1185000,721
1185000,1185050,1184960,1185050,593
1185066,1185089,1185066,1185089,2009
1185049,1185100,1185049,1185100,400
1185000,1185000,1185000,1185000,744
1185050,1185050,1185000,1185000,892
1185100,1185100,1185100,1185100,1000
1185000,1185038,1185000,1185038,525
1185100,1185200,1185000,1185200,3120
1185100,1185100,1185060,1185099,2508
1185099,1185100,1185079,1185100,310
1185050,1185100,1185038,1185100,2496
1185100,1185100,1185001,1185100,576
1185100,1185100,1185000,1185000,315
1185100,1185100,1185099,1185100,950
1185050,1185100,1185000,1185100,792
1185100,1185100,1185000,1185060,627
1185000,1185100,1184800,1185100,17783
1185175,1185175,1185000,1185000,106
1185100,1185100,1185020,1185099,2443
1185033,1185070,1185000,1185000,424
1185100,1185100,1184900,1184900,1660
1184999,1184999,1184990,1184990,1012
1184894,1185100,1184894,1185060,3332
1185100,1185100,1184800,1185010,1715
1185100,1185100,1185099,1185099,291
1185100,1185100,1185000,1185000,5981
1185100,1185125,1185050,1185099,1296
1185000,1185100,1185000,1185062,1340
1185000,1185099,1184800,1184800,1522
1184800,1184900,1184800,1184879,1019
1184838,1184900,1184838,1184867,1796
1184820,1185000,1184820,1184950,1315
1184950,1185000,1184950,1184950,3250
1184990,1185000,1184900,1184980,4826
1184950,1185100,1184947,1185000,8539
1185099,1185100,1185000,1185100,793
1185100,1185100,1184900,1185100,3690
1185000,1185050,1185000,1185000,2069
1185063,1185100,1185050,1185099,525
1185000,1185099,1185000,1185000,895
1185000,1185000,1184999,1184999,149
1185001,1185001,1184925,1184999,714
1184925,1185000,1184900,1185000,1894
1185100,1185100,1184900,1185000,2525
1184989,1185030,1184930,1185000,358
1184950,1184950,1184900,1184900,860
1184851,1184851,1184800,1184850,3958
1184900,1184900,1184700,1184900,11984
1184852,1184899,1184800,1184880,480
1184870,1184899,1184800,1184899,1352
1184878,1184900,1184800,1184800,1813
1184880,1184900,1184880,1184900,125
1184900,1184900,1184850,1184899,1187
1184810,1184899,1184800,1184800,58
1184875,1184900,1184800,1184800,425
1184850,1184850,1184700,1184750,1305
1184700,1184700,1184600,1184700,3860
1184799,1184799,1184740,1184750,865
1184700,1184700,1184700,1184700,100
1184700,1184750,1184700,1184700,2800
1184800,1184800,1184750,1184750,1071
1184700,1184800,1184700,1184738,2489
1184762,1184789,1184762,1184789,102
1184800,1184800,1184700,1184800,6856
1185000,1185000,1184708,1184973,1452
1185000,1185000,1185000,1185000,209
1184950,1185000,1184900,1184903,3101
1184990,1184990,1184800,1184850,5600
1184838,1184900,1184800,1184800,1201
1184760,1184900,1184760,1184900,3095
1184900,1185000,1184601,1184601,3292
1184700,1184700,1184400,1184600,14595
1184600,1184650,1184500,1184550,5342
1184650,1184650,1184600,1184600,41
1184600,1184600,1184425,1184450,6393
1184450,1184500,1184450,1184450,4800
1184450,1184450,1184400,1184450,1400
1184453,1184453,1184400,1184400,2495
1184499,1184700,1184459,1184500,3164
1184599,1184750,1184500,1184700,3727
1184670,1184699,1184500,1184600,2928
1184500,1184700,1184500,1184700,962
1184699,1184699,1184601,1184610,3100
1184610,1184700,1184610,1184700,1080
1184699,1184700,1184601,1184700,2766
1184700,1185000,1184700,1184999,2705
1185000,1185200,1184968,1185200,6614
1185138,1185290,1185115,1185200,1077
1185300,1185300,1185100,1185200,3025
1185150,1185400,1185150,1185300,12300
1185300,1185300,1185175,1185175,706
1185206,1185206,1185000,1185150,4049
1185100,1185198,1185000,1185000,710
1185099,1185099,1185099,1185099,10
1185010,1185010,1184900,1184900,1015
1184900,1185000,1184900,1184900,880
1184850,1184900,1184800,1184800,2250
1184840,1184850,1184800,1184800,2006
1184900,1184900,1184813,1184813,221
1184801,1184856,1184800,1184800,2782
1184851,1184851,1184750,1184750,1396
1184700,1184800,1184700,1184800,640
1184799,1184799,1184700,1184711,10179
1184750,1184750,1184700,1184700,300
1184700,1184800,1184700,1184800,5458
1184799,1184899,1184799,1184850,1848
1184900,1184900,1184850,1184890,4606
1184850,1184962,1184850,1184950,1205
1185000,1185198,1184900,1185198,533
1185100,1185200,1184990,1185200,1471
1185200,1185200,1185100,1185100,1200
1185299,1185299,1185230,1185230,75
1185199,1185200,1185199,1185200,2280
1185200,1185299,1185137,1185199,1228
1185250,1185400,1185250,1185375,12650
1185325,1185325,1185300,1185300,300
1185300,1185300,1185195,1185195,2461
1185160,1185300,1185100,1185200,1537
1185200,1185200,1185100,1185100,140
1185200,1185400,1185200,1185399,2413
1185350,1185400,1185350,1185400,235
1185333,1185450,1185300,1185450,2386
1185410,1185700,1185410,1185700,14368
1185800,1186000,1185750,1185750,6406
1185702,1186000,1185700,1186000,4494
1185950,1185950,1185900,1185900,301
1185910,1186000,1185901,1185973,1245
1185999,1186000,1185900,1185972,1553
1186000,1186000,1185400,1185426,9639
1185500,1185575,1185450,1185500,1597
1185400,1185750,1185400,1185750,2150
1185601,1185700,1185601,1185699,160
1185600,1185700,1185500,1185699,2982
1185700,1185800,1185700,1185750,476
1185700,1185700,1185599,1185599,405
1185650,1185799,1185501,1185575,423
1185600,1185600,1185400,1185475,2544
1185599,1185600,1185401,1185600,1882
1185600,1185700,1185600,1185700,1330
1185600,1185601,1185600,1185601,130
1185690,1185690,1185600,1185600,300
1185600,1185600,1185500,1185500,187
1185600,1185600,1185547,1185547,541
1185501,1185690,1185501,1185690,1460
1185650,1185900,1185638,1185700,2400
1185800,1185900,1185800,1185899,316
1186000,1186000,1185610,1185610,1490
1185999,1185999,1185900,1185900,710
1185813,1185900,1185800,1185890,1583
1185810,1185900,1185801,1185810,496
1185900,1185900,1185800,1185801,4750
1185899,1185900,1185850,1185850,1239
1185899,1185900,1185810,1185900,2893
1185813,1185851,1185800,1185850,3950
1185900,1185950,1185899,1185950,1472
1185975,1185975,1185903,1185903,118
1185900,1185950,1185800,1185850,3775
1185867,1185900,1185800,1185850,4697
1185800,1185890,1185800,1185850,2202
1185850,1185850,1185800,1185850,5300
1185899,1185900,1185600,1185600,5736
1185510,1185600,1185510,1185599,130
1185600,1185600,1185538,1185569,653
1185571,1185600,1185550,1185550,419
1185586,1185586,1185550,1185550,700
1185575,1185575,1185575,1185575,10
1185500,1185599,1185500,1185599,830
1185540,1185699,1185500,1185647,2792
1185649,1185649,1185649,1185649,350
1185600,1185700,1185600,1185700,5710
1185675,1185699,1185600,1185675,867
1185675,1185800,1185650,1185750,2382
1185799,1185799,1185701,1185749,155
1185800,1185800,1185700,1185800,2812
1185713,1185790,1185713,1185790,2600
1185750,1185850,1185700,1185850,6700
1185800,1185900,1185800,1185850,4533
1185850,1185900,1185800,1185800,1025
1185800,1185899,1185800,1185800,1869
1185860,1185900,1185800,1185900,430
1185845,1185851,1185800,1185800,1004
1185800,1185825,1185800,1185825,245
1185838,1185838,1185800,1185800,500
1185850,1186200,1185850,1186062,14492
1186060,1186299,1186060,1186299,3957
1186240,1186300,1186000,1186000,1993
1186000,1186050,1186000,1186000,1745
1186025,1186025,1186025,1186025,76
1186090,1186090,1186000,1186000,2514
1186091,1186091,1186091,1186091,50
1186099,1186099,1186000,1186000,253
1186000,1186089,1186000,1186077,170
1186070,1186070,1186070,1186070,195
1186000,1186000,1186000,1186000,1000
1186000,1186000,1186000,1186000,6705
1186000,1186099,1185900,1186099,7427
1186100,1186100,1186090,1186090,365
1186098,1186098,1186098,1186098,500
1186099,1186099,1186000,1186075,657
1186001,1186090,1186001,1186090,8
1186090,1186090,1186000,1186052,610
1186000,1186099,1185900,1186000,1906
1186090,1186100,1186000,1186000,1465
1186000,1186100,1186000,1186100,3608
1186000,1186100,1186000,1186038,4895
1186038,1186100,1186038,1186099,505
1186089,1186089,1186089,1186089,2
1186000,1186090,1186000,1186090,120
1186000,1186000,1185800,1185899,1553
1185800,1185800,1185600,1185700,1200
1185650,1185650,1185600,1185600,1510
1185610,1185899,1185600,1185600,5133
1185700,1185700,1185650,1185650,1700
1185650,1185653,1185522,1185522,418
1185670,1185699,1185500,1185500,2193
1185580,1185600,1185500,1185571,5100
1185560,1185599,1185538,1185599,1500
1185550,1185600,1185550,1185550,7030
1185600,1185650,1185500,1185600,8398
1185590,1185600,1185590,1185600,2250
1185700,1186072,1185700,1186040,4368
1186000,1186050,1185900,1185900,1333
1186058,1186058,1185862,1185975,1165
1185901,1185950,1185900,1185900,854
1185986,1185990,1185900,1185972,2122
1186000,1186000,1185900,1185980,2215
1185950,1185950,1185950,1185950,100
1186000,1186000,1185900,1185900,2005
1186000,1186000,1185938,1186000,1564
1185950,1185999,1185900,1185950,3721
1185900,1185950,1185900,1185950,7908
1185950,1185990,1185902,1185950,828
1185990,1186290,1185990,1186150,16936
1186100,1186190,1186100,1186100,2368
1186099,1186150,1186000,1186150,6067
1186110,1186199,1186100,1186150,504
1186150,1186300,1186100,1186201,3516
1186250,1186800,1186250,1186800,15823
1186799,1186800,1186501,1186700,4679
1186700,1186700,1186450,1186450,1450
1186450,1186450,1186400,1186400,1400
1186400,1186400,1186200,1186300,1742
1186200,1186299,1186100,1186250,3817
1186200,1186300,1186200,1186200,279
1186200,1186200,1186100,1186200,327
1186199,1186199,1186100,1186102,1645
1186000,1186100,1186000,1186027,4215
1186050,1186050,1186010,1186010,250
1186000,1186100,1186000,1186099,56
1186100,1186100,1186100,1186100,6
1186099,1186100,1186000,1186032,6246
1186090,1186090,1186036,1186036,20
1186099,1186099,1186000,1186099,721
1186000,1186090,1186000,1186000,2711
1186099,1186100,1186050,1186050,3352
1186200,1186500,1186200,1186401,2578
1186400,1186500,1186330,1186401,1147
1186350,1186400,1186200,1186300,2340
1186400,1186400,1186399,1186399,57
1186470,1186470,1186300,1186300,512
1186400,1186400,1186400,1186400,1266
1186375,1186487,1186375,1186400,1284
1186380,1186550,1186301,1186500,1146
1186500,1186700,1186360,1186700,4700
1186350,1186400,1186350,1186399,270
1186338,1186400,1186338,1186400,440
1186400,1186400,1186301,1186360,7940
1186400,1186400,1186300,1186300,225
1186399,1186500,1186300,1186500,4375
1186338,1186399,1186338,1186399,640
1186321,1186400,1186321,1186400,3917
1186399,1186450,1186301,1186400,4918
1186400,1186400,1186400,1186400,2583
1186430,1186700,1186430,1186500,1770
1186600,1186600,1186500,1186500,1102
1186580,1186580,1186499,1186538,284
1186550,1186600,1186550,1186600,900
1186501,1186600,1186501,1186572,4855
1186600,1186600,1186600,1186600,2938
1186575,1186575,1186503,1186575,1022
1186600,1186699,1186581,1186699,1637
1186700,1186800,1186700,1186700,1572
1186700,1186800,1186700,1186800,2134
1186780,1187000,1186780,1187000,4088
1187000,1187000,1186901,1186901,2008
1187000,1187000,1186950,1186972,1712
1187000,1187000,1187000,1187000,100
1187000,1187000,1186900,1186900,269
1187000,1187200,1187000,1187200,9566
1187300,1187400,1187200,1187300,6004
1187253,1187400,1187000,1187400,10134
1187400,1187500,1187300,1187500,21419
1187400,1187410,1187200,1187410,3138
1187400,1187400,1187301,1187301,515
1187400,1187500,1187300,1187400,6580
1187450,1187500,1187310,1187310,1202
1187500,1187500,1187500,1187500,1005
1187500,1187500,1187490,1187500,737
1187450,1187790,1187400,1187700,15089
1187800,1188300,1187799,1188100,18498
1188000,1188199,1187900,1187900,9152
1188000,1188000,1187400,1187800,3260
1187799,1188000,1187600,1188000,3666
1187724,1187773,1187610,1187700,3497
1187700,1187790,1187500,1187500,3188
1187400,1187401,1187300,1187400,2571
1187500,1187800,1187475,1187700,3249
1187600,1187600,1187300,1187599,4894
1187527,1187587,1187470,1187500,3372
1187499,1187500,1187200,1187299,1611
1187210,1187527,1187201,1187527,1424
1187527,1187527,1187400,1187500,202
1187300,1187300,1187300,1187300,1600
1187300,1187600,1187200,1187400,5317
1187400,1187500,1187400,1187499,1120
1187428,1187600,1187428,1187600,645
1187525,1187600,1187310,1187500,342
1187503,1187600,1187503,1187600,505
1187600,1187800,1187600,1187700,6303
1187800,1187800,1187750,1187750,1081
1187700,1187750,1187500,1187501,5870
1187500,1187700,1187500,1187500,268
1187600,1187600,1187500,1187500,698
1187500,1187600,1187300,1187600,14366
1187700,1187790,1187600,1187762,6087
1187800,1187800,1187500,1187500,75
1187750,1187800,1187700,1187700,3030
1187799,1187799,1187600,1187700,1138
1187700,1187800,1187500,1187700,4340
1187798,1187800,1187600,1187600,2455
1187500,1187700,1187500,1187600,1190
1187601,1187800,1187601,1187800,2357
1187800,1187800,1187525,1187700,2102
1187600,1187600,1187400,1187400,6026
1187499,1187699,1187300,1187372,1483
1187400,1187500,1187300,1187400,2502
1187500,1187700,1187499,1187700,4894
1187700,1187700,1187310,1187500,325
1187500,1187500,1187400,1187400,2967
1187414,1187500,1187400,1187500,2933
1187355,1187400,1187355,1187400,200
1187400,1187700,1187400,1187699,10965
1187600,1187600,1187500,1187500,1359
1187510,1187600,1187438,1187438,1749
1187600,1187600,1187300,1187510,7806
1187600,1187600,1187500,1187600,1190
1187401,1187600,1187300,1187300,2984
1187325,1187325,1187300,1187300,41
1187500,1187500,1187200,1187200,733
1187100,1187300,1187100,1187300,2671
1187200,1187800,1187200,1187600,15145
1187600,1187800,1187600,1187600,8518
1187774,1187774,1187590,1187590,1150
1187500,1187550,1187400,1187499,6490
1187500,1187600,1187500,1187540,2159
1187500,1187599,1187410,1187410,2362
1187600,1187600,1187500,1187600,2023
1187500,1187600,1187500,1187501,11135
1187600,1187600,1187500,1187500,260
1187600,1187799,1187500,1187600,7895
1187638,1187700,1187638,1187700,700
1187610,1187790,1187600,1187790,2958
1187800,1187800,1187601,1187601,543
1187651,1187740,1187600,1187740,3338
1187800,1187800,1187600,1187699,7822
1187700,1187700,1187600,1187700,2100
1187700,1187700,1187601,1187601,960
1187700,1187800,1187600,1187700,6187
1187800,1187800,1187750,1187750,1502
1187800,1187800,1187700,1187752,1524
1187800,1187900,1187790,1187790,9216
1187899,1187899,1187899,1187899,800
1187800,1187800,1187800,1187800,100
1187800,1187900,1187800,1187900,7411
1187900,1187900,1187900,1187900,801
1187825,1187900,1187800,1187900,505
1187900,1187900,1187810,1187810,67
1187900,1187900,1187800,1187899,1500
1187850,1187938,1187800,1187938,3372
1187900,1187975,1187833,1187833,5678
1187872,1187900,1187760,1187760,4603
1187700,1187750,1187500,1187625,3274
1187600,1187600,1187500,1187599,2112
1187600,1187600,1187500,1187570,660
1187560,1187560,1187400,1187527,4680
1187550,1187550,1187400,1187400,3175
1187400,1187401,1187400,1187401,179
1187490,1187500,1187490,1187500,108
1187499,1187499,1187366,1187366,360
1187320,1187500,1187300,1187300,6179
1187300,1187500,1187200,1187200,7190
1187300,1187300,1187070,1187070,3176
1187100,1187100,1187000,1187061,2287
1187038,1187062,1187000,1187050,4730
1187062,1187099,1187000,1187099,762
1187099,1187099,1186800,1186820,10197
1187000,1187050,1186800,1186800,7885
1187000,1187050,1187000,1187050,1632
1187050,1187050,1187050,1187050,380
1187000,1187000,1186800,1186900,4610
1187000,1187099,1186900,1187099,300
1187000,1187000,1186900,1186900,4739
1186975,1187000,1186799,1186799,5298
1186701,1186900,1186701,1186852,2841
1186899,1187000,1186800,1186800,4029
1186900,1187100,1186900,1187100,9703
1187200,1187290,1187200,1187290,1946
1187300,1187300,1187200,1187200,110
1187213,1187283,1187100,1187189,2004
1187100,1187200,1187100,1187200,250
1187199,1187200,1187100,1187199,2955
1187199,1187225,1187199,1187225,64
1187100,1187125,1187100,1187125,207
1187200,1187700,1187200,1187600,7670
1187500,1187550,1187400,1187475,1045
1187499,1187500,1187499,1187500,112
1187497,1187500,1187450,1187500,1600
1187500,1187500,1187400,1187400,519
1187479,1187500,1187400,1187400,999
1187500,1187500,1187400,1187400,3179
1187400,1187500,1187300,1187500,1953
1187500,1187700,1187400,1187690,1555
1187680,1187700,1187600,1187638,334
1187600,1187699,1187400,1187400,2214
1187415,1187800,1187400,1187800,9461
1187600,1187790,1187600,1187790,270
1187600,1187600,1187600,1187600,100
1187600,1187700,1187600,1187700,935
1187699,1187700,1187600,1187675,659
1187700,1187700,1187700,1187700,100
1187601,1187700,1187601,1187610,940
1187652,1187799,1187652,1187733,2807
1187700,1187747,1187700,1187700,2718
1187700,1187700,1187700,1187700,100
1187700,1187800,1187700,1187700,926
1187790,1187800,1187765,1187800,2252
1187736,1187800,1187736,1187800,252
1187700,1187799,1187600,1187600,5144
1187640,1187700,1187640,1187700,759
1187699,1187699,1187601,1187650,278
1187700,1187700,1187700,1187700,100
1187600,1187700,1187600,1187700,970
1187601,1187690,1187500,1187561,3763
1187599,1187599,1187500,1187599,4091
1187550,1187600,1187300,1187350,8842
1187301,1187600,1187300,1187400,985
1187367,1187399,1187320,1187320,5337
1187399,1187480,1187395,1187395,817
1187499,1187499,1187470,1187499,1529
1187375,1187400,1187375,1187400,27
1187399,1187400,1187399,1187399,61
1187400,1187400,1187300,1187301,329
1187300,1187300,1187100,1187100,7141
1187100,1187201,1187000,1187200,3013
1187237,1187237,1186900,1186900,5561
1187080,1187200,1186987,1187200,1600
1187000,1187000,1186971,1187000,2730
1187039,1187050,1187039,1187050,423
1187060,1187099,1187027,1187099,5008
1187050,1187100,1187000,1187099,5075
1187099,1187099,1187000,1187038,1790
1187038,1187090,1187000,1187000,761
1187060,1187062,1187053,1187062,5700
1187075,1187075,1187075,1187075,4
1187070,1187299,1187070,1187239,5672
1187300,1187300,1187299,1187299,2110
1187300,1187400,1187300,1187400,320
1187500,1187500,1187500,1187500,1096
1187575,1187600,1187490,1187490,894
1187575,1187575,1187490,1187500,2290
1187600,1187700,1187500,1187601,6697
1187680,1187699,1187650,1187699,5250
1187690,1187690,1187690,1187690,4610
1187699,1187699,1187601,1187601,139
1187650,1187700,1187600,1187700,946
1187600,1187698,1187600,1187698,178
1187689,1187690,1187633,1187650,274
1187700,1187700,1187600,1187600,1030
1187690,1187700,1187639,1187639,7014
1187600,1187700,1187600,1187699,1344
1187601,1187680,1187601,1187680,4
1187600,1187699,1187600,1187690,4364
1187698,1187699,1187698,1187698,242
1187700,1187900,1187700,1187900,4356
1188000,1188000,1187790,1188000,5778
1188000,1188000,1187901,1187999,276
1188000,1188100,1187983,1188100,2567
1188100,1188300,1187990,1188238,6476
1188300,1188300,1188300,1188300,10
1188200,1188300,1188100,1188300,3066
1188217,1188300,1188200,1188300,1390
1188250,1188300,1188250,1188300,200
1188267,1188300,1188267,1188300,1476
1188299,1188300,1188201,1188201,639
1188200,1188250,1187800,1187800,5915
1187800,1187999,1187710,1187900,2674
1187963,1188000,1187963,1188000,126
1188050,1188090,1187999,1187999,1700
1188080,1188099,1188080,1188099,331
1188044,1188100,1188000,1188099,2463
1188000,1188000,1188000,1188000,150
1188100,1188150,1188100,1188100,910
1188200,1188200,1188110,1188110,109
1188100,1188101,1188100,1188101,1824
1188100,1188100,1187900,1188000,14094
1188000,1188000,1187900,1187950,3772
1187900,1187938,1187900,1187900,502
1188000,1188000,1187900,1187950,1077
1187938,1187938,1187500,1187600,7149
1187885,1187885,1187700,1187700,1005
1187780,1187780,1187650,1187650,650
1187690,1187699,1187500,1187600,1223
1187475,1187600,1187475,1187600,1040
1187400,1187500,1187400,1187400,4021
1187499,1187600,1187200,1187600,3903
1187600,1187600,1187540,1187599,461
1187600,1187600,1187500,1187567,833
1187400,1187500,1187400,1187500,4286
1187500,1187500,1187400,1187500,2143
1187600,1187600,1187500,1187500,307
1187538,1187700,1187500,1187599,5988
1187590,1187600,1187500,1187550,1775
1187500,1187600,1187400,1187450,5213
1187500,1187500,1187200,1187200,4725
1187261,1187300,1187200,1187299,5433
1187200,1187283,1187100,1187253,3976
1187300,1187451,1187300,1187451,300
1187400,1187500,1187400,1187500,3825
1187527,1187527,1187400,1187450,3252
1187500,1187562,1187450,1187562,532
1187590,1187600,1187550,1187600,144
1187500,1187600,1187500,1187600,1150
1187600,1187600,1187550,1187600,1678
1187650,1187800,1187650,1187800,3400
1187725,1187800,1187700,1187700,584
1187755,1187800,1187755,1187800,246
1187800,1187900,1187700,1187827,1198
1187900,1188000,1187900,1188000,676
1188000,1188000,1187990,1187990,879
1188000,1188000,1187870,1187900,228
1188000,1188100,1187900,1188100,3120
1188099,1188200,1188000,1188200,6017
1188100,1188100,1187800,1187825,1880
1188000,1188000,1187700,1187700,800
1187750,1187900,1187700,1187900,984
1187800,1187800,1187799,1187800,340
1187900,1187900,1187800,1187870,330
1187900,1187978,1187800,1187800,1559
1187909,1188000,1187909,1187999,2248
1187999,1187999,1187800,1187899,4258
1187899,1187899,1187800,1187800,240
1187800,1187899,1187800,1187800,995
1187800,1187800,1187700,1187700,203
1187700,1187700,1187600,1187600,4006
1187700,1187700,1187600,1187600,4955
1187500,1187500,1187401,1187500,4051
1187610,1187610,1187400,1187500,728
1187600,1187700,1187600,1187700,615
